bJ=1 X,bJ=1 Y,bJ=2 X,bJ=2 Y,bJ=3 X,bJ=3 Y,bJ=5 X,bJ=5 Y,bJ=7 X,bJ=7 Y,bJ=12 X,bJ=12 Y,bJ=30 X,bJ=30 Y
0.6233345353912679,0.23812671367732302,0.6229800265997447,0.2093878676445144,0.6258851570861227,0.18064840774366853,0.5862331185537463,0.137174273344243,0.5500686178081072,0.1121744975264429,0.4747635840721467,0.08516663658512683,0.45187198456133937,0.07916190221816405
0.6298595689599193,0.2385920256495733,0.6295023744957331,0.20963546108621312,0.6324132599949603,0.18136254089369203,0.5927593031249676,0.13773289325815824,0.556590198369049,0.11235988567369828,0.4812787190186971,0.08482950025905842,0.4583912631171414,0.07916067448208952
0.6363742435054418,0.2382175661468389,0.6360243387241983,0.20985195188069014,0.6389352242234254,0.18157903168816908,0.5992831856910491,0.13810489728874356,0.5631117789299909,0.11254527382095367,0.4878039827878625,0.08531347381964166,0.46491284367808317,0.07934606262934493
0.6428992770740933,0.23868287811908917,0.6425470702877099,0.2101306479696105,0.6454575721194138,0.18182662512986777,0.605804766251991,0.13829028543599897,0.5696333594909326,0.11273066196820905,0.4943172761303012,0.08482704478690933,0.4714321222338852,0.07934483489327038
0.6494180952288673,0.23864432720634865,0.6490732548589311,0.21068926788352574,0.6519868260308217,0.18263406622155626,0.6123309508232122,0.13884890534991418,0.576158623260098,0.11321463552879232,0.5008425398994666,0.08531101834749258,0.47795140078968723,0.07934360715719585
0.6559378341856974,0.23868042264694012,0.6555925334147332,0.21068804014745118,0.65850687192167,0.18269504377992501,0.6188571353944335,0.13940752526382943,0.5826765206128162,0.11310143826271982,0.5073606674526988,0.0852164826697531,0.48447067934548915,0.0793423794211213
0.6624559617389294,0.23858588696920058,0.6621164159808146,0.2110600441780365,0.6650391951732639,0.18375130604938678,0.6253856219707946,0.14015276106107458,0.5892027051840375,0.11366005817663508,0.5138776440033609,0.0850286390503486,0.4909899579012912,0.07934115168504677
0.6689763912973015,0.238677967174791,0.6686449025571759,0.21180527997528167,0.6715638450743924,0.18418551537441535,0.6319072025317364,0.14033814920833,0.5957242857449793,0.11384544632389046,0.5203980735617328,0.08512071925593906,0.4975092364570932,0.07933992394897221
0.6755014248659528,0.2391432791470413,0.6751595771026984,0.2114308204725473,0.6780877276404738,0.18455751940500068,0.6384310850978179,0.14071015323891528,0.6022481683110608,0.11421745035447578,0.5269196541226746,0.08530610740319444,0.5040285150128953,0.07933869621289769
0.6820253074320344,0.2395152831776266,0.6816895983491527,0.21230046685867907,0.6846208182271145,0.1856759869689057,0.6449579273847934,0.14132209197663906,0.6087720508771423,0.11458945438506107,0.5334400836810466,0.08539818760878484,0.5105477935686973,0.07933746847682316
0.6885411329801268,0.23923413161655718,0.6882119462451408,0.21254806030037776,0.6911354927726368,0.1853015274661713,0.6514834542402606,0.14182739306674577,0.6152959334432239,0.1149614584156464,0.5399605132394185,0.0854902678143753,0.5170647701193596,0.07914962485741867
0.6950622531400403,0.2393821965871466,0.6947335268060826,0.21273344844763314,0.6976701180293707,0.18654440561896296,0.6580135851060072,0.14270592592351233,0.6218152119990259,0.11496023067957187,0.5464774897900807,0.0853024241949708,0.5235863506803013,0.07933501300467408
